uc009vfm.1	ENSMUST00000163671
uc008jdj.2	ENSMUST00000113560
uc008jdk.2	ENSMUST00000113560
uc008jdi.2	ENSMUST00000113560
uc008jdm.2	ENSMUST00000113552
uc008jdn.1	ENSMUST00000133550
uc008jed.1	ENSMUST00000057407
uc008jee.2	ENSMUST00000028188
uc008jek.1	ENSMUST00000056406
uc008jej.1	ENSMUST00000139629
uc008jep.1	ENSMUST00000128298
uc008jes.2	ENSMUST00000002625
uc012bts.1	ENSMUST00000050410
uc008jet.2	ENSMUST00000050410
uc008jeu.2	ENSMUST00000050410
uc008jez.1	ENSMUST00000078352
uc008jfa.1	ENSMUST00000078352
uc008jfb.1	ENSMUST00000113352
uc012btu.1	ENSMUST00000139624
uc008jfe.1	ENSMUST00000035664
uc008jfc.1	ENSMUST00000091089
uc008jfd.1	ENSMUST00000113354
uc008jfk.2	ENSMUST00000048792
uc008jfl.1	ENSMUST00000050785
uc008jfn.1	ENSMUST00000028160
uc008jfo.2	ENSMUST00000052119
uc008jfp.2	ENSMUST00000028160
uc008jfq.2	ENSMUST00000113310
uc008jgm.2	ENSMUST00000028148
uc008jgn.2	ENSMUST00000125058
uc008jgo.2	ENSMUST00000125058
uc012bty.1	ENSMUST00000175539
uc012btz.1	ENSMUST00000066478
uc008jgu.2	ENSMUST00000066478
uc012bua.1	ENSMUST00000066478
uc008jgv.2	ENSMUST00000161430
uc008jgw.2	ENSMUST00000123674
uc008jgz.1	ENSMUST00000102813
uc008jhb.2	ENSMUST00000050000
uc008jha.2	ENSMUST00000050000
uc008jhd.1	ENSMUST00000113200
uc008jhf.1	ENSMUST00000028129
uc008jhg.1	ENSMUST00000028129
uc012buc.1	ENSMUST00000028129
uc012bud.1	ENSMUST00000028129
uc008jhh.1	ENSMUST00000049618
uc008jhi.1	ENSMUST00000102810
uc008jhk.1	ENSMUST00000139778
uc008jhj.1	ENSMUST00000043162
uc008jhl.1	ENSMUST00000042615
uc008jhs.1	ENSMUST00000113167
uc008jht.1	ENSMUST00000113164
uc008jhm.1	ENSMUST00000091039
uc008jhn.1	ENSMUST00000113167
uc008jho.1	ENSMUST00000042615
uc008jhu.1	ENSMUST00000113158
uc008jhv.1	ENSMUST00000028125
uc008jhw.1	ENSMUST00000028125
uc012bue.1	ENSMUST00000028125
uc008jhx.1	ENSMUST00000028125
uc008jhy.2	ENSMUST00000041730
uc008jic.1	ENSMUST00000041555
uc008jib.1	ENSMUST00000041555
uc008jie.1	ENSMUST00000041555
uc008jif.1	ENSMUST00000127936
uc008jig.1	ENSMUST00000134921
uc008jih.1	ENSMUST00000040638
uc008jii.1	ENSMUST00000113132
uc008jik.1	ENSMUST00000155423
uc008jip.1	ENSMUST00000113111
uc012bug.1	ENSMUST00000113099
uc008jir.1	ENSMUST00000169207
uc008jiq.1	ENSMUST00000102800
uc008jiu.1	ENSMUST00000145903
uc008jiv.1	ENSMUST00000140663
uc012buh.1	ENSMUST00000156130
uc008jix.2	ENSMUST00000156130
uc008jjb.2	ENSMUST00000131534
uc008jiy.2	ENSMUST00000156130
uc008jiz.2	ENSMUST00000156130
uc008jja.2	ENSMUST00000113075
uc008jjc.2	ENSMUST00000131534
uc008jjd.2	ENSMUST00000126051
uc008jje.1	ENSMUST00000028225
uc012bui.1	ENSMUST00000028225
uc008jjh.1	ENSMUST00000028232
uc008jji.1	ENSMUST00000129911
uc008jjj.1	ENSMUST00000168557
uc008jjk.1	ENSMUST00000113064
uc008jjl.1	ENSMUST00000113064
uc008jjm.1	ENSMUST00000129131
uc008jjn.2	ENSMUST00000028233
uc008jjo.1	ENSMUST00000113050
uc008jjp.1	ENSMUST00000113050
uc008jjq.1	ENSMUST00000113050
uc012bul.1	ENSMUST00000113025
uc008jjz.1	ENSMUST00000028238
uc008jka.1	ENSMUST00000028238
uc008jkb.1	ENSMUST00000113025
uc008jkh.1	ENSMUST00000028241
uc012bum.1	ENSMUST00000028243
uc008jki.1	ENSMUST00000113010
uc008jkj.1	ENSMUST00000113010
uc008jkk.2	ENSMUST00000102794
uc008jkm.2	ENSMUST00000102794
uc008jkl.2	ENSMUST00000102794
uc008jkn.2	ENSMUST00000102794
uc008jko.1	ENSMUST00000124555
uc008jla.1	ENSMUST00000127742
uc008jkz.2	ENSMUST00000028248
uc008jky.2	ENSMUST00000104996
uc008jlb.1	ENSMUST00000070112
uc008jld.1	ENSMUST00000112961
uc008jle.1	ENSMUST00000112966
uc008jlf.1	ENSMUST00000112963
uc008jlg.1	ENSMUST00000112967
uc012bun.1	ENSMUST00000028251
uc012buo.1	ENSMUST00000028251
uc008jlh.2	ENSMUST00000028251
uc008jli.2	ENSMUST00000028251
uc008jlq.1	ENSMUST00000100154
uc008jly.1	ENSMUST00000100151
uc008jma.1	ENSMUST00000100150
uc008jmc.1	ENSMUST00000100149
uc008jme.1	ENSMUST00000100147
uc008jmh.1	ENSMUST00000100146
uc008jmj.1	ENSMUST00000100145
uc008jmk.1	ENSMUST00000100144
uc008jmp.2	ENSMUST00000009174
uc012bur.1	ENSMUST00000104568
uc008jmq.1	ENSMUST00000112934
uc008jmr.1	ENSMUST00000112934
uc008jms.2	ENSMUST00000112932
uc008jmu.1	ENSMUST00000067043
uc008jmt.2	ENSMUST00000112932
uc008jmv.1	ENSMUST00000067043
uc008jmz.1	ENSMUST00000155831
uc008jnc.2	ENSMUST00000028279
uc008jnd.2	ENSMUST00000028279
uc008jne.2	ENSMUST00000135488
uc008jnj.1	ENSMUST00000130472
uc008jng.2	ENSMUST00000102787
uc008jnh.2	ENSMUST00000102787
uc008jni.2	ENSMUST00000102787
uc008jnp.1	ENSMUST00000028083
uc008jnq.1	ENSMUST00000151981
uc008jnt.1	ENSMUST00000149690
uc008jnr.1	ENSMUST00000112883
uc008jns.1	ENSMUST00000028084
uc012bus.1	ENSMUST00000168098
uc012but.1	ENSMUST00000168098
uc012buu.1	ENSMUST00000112877
uc008jnz.1	ENSMUST00000080861
uc012bux.1	ENSMUST00000039165
uc008job.1	ENSMUST00000039165
uc008joc.1	ENSMUST00000112850
uc008jod.1	ENSMUST00000144867
uc008joe.1	ENSMUST00000126520
uc012bvb.1	ENSMUST00000121253
uc008jof.1	ENSMUST00000038874
uc012buy.1	ENSMUST00000038874
uc012buz.1	ENSMUST00000038874
uc012bva.1	ENSMUST00000038874
uc008jog.1	ENSMUST00000147433
uc008joh.1	ENSMUST00000157038
uc008joi.1	ENSMUST00000028087
uc008jol.1	ENSMUST00000129974
uc008jom.1	ENSMUST00000052550
uc008jon.1	ENSMUST00000052550
uc008joo.1	ENSMUST00000138700
uc008jop.1	ENSMUST00000133104
uc008joq.1	ENSMUST00000142688
uc008joz.1	ENSMUST00000049051
uc008jpa.1	ENSMUST00000112810
uc008jpb.1	ENSMUST00000129240
uc008jpc.1	ENSMUST00000068415
uc008jpd.1	ENSMUST00000068415
uc008jph.1	ENSMUST00000153561
uc008jpf.1	ENSMUST00000145529
uc008jpi.1	ENSMUST00000127520
uc008jpe.1	ENSMUST00000068415
uc008jpg.1	ENSMUST00000145529
uc008jpj.1	ENSMUST00000076836
uc008jpq.2	ENSMUST00000028098
uc008jpp.2	ENSMUST00000028098
uc008jpr.1	ENSMUST00000141441
uc008jps.2	ENSMUST00000090976
uc008jqc.1	ENSMUST00000102769
uc008jqf.1	ENSMUST00000017288
uc008jqg.1	ENSMUST00000154545
uc008jqi.1	ENSMUST00000154530
uc012bvi.1	ENSMUST00000165313
uc008jqk.2	ENSMUST00000102767
uc008jql.2	ENSMUST00000039138
uc008jqm.2	ENSMUST00000028314
uc008jqn.2	ENSMUST00000028314
uc008jqo.2	ENSMUST00000028314
uc008jqu.1	ENSMUST00000036934
uc008jqw.1	ENSMUST00000036934
uc008jqv.1	ENSMUST00000036934
uc008jqy.1	ENSMUST00000036541
uc008jra.1	ENSMUST00000102761
uc008jrb.1	ENSMUST00000102761
uc008jrc.1	ENSMUST00000078324
uc008jrd.1	ENSMUST00000078324
uc008jre.1	ENSMUST00000102759
uc008jrf.1	ENSMUST00000127316
uc008jrg.1	ENSMUST00000150582
uc012bvl.1	ENSMUST00000155516
uc008jrk.1	ENSMUST00000076313
uc008jrm.1	ENSMUST00000152922
uc008jrl.1	ENSMUST00000125243
uc008jrp.1	ENSMUST00000100089
uc008jrw.2	ENSMUST00000028166
uc012bvn.1	ENSMUST00000028166
uc008jry.2	ENSMUST00000112629
uc008jrx.2	ENSMUST00000122906
uc008jrz.1	ENSMUST00000146529
uc008jsa.1	ENSMUST00000156418
uc008jsf.1	ENSMUST00000120373
uc008jsh.1	ENSMUST00000090940
uc008jsi.1	ENSMUST00000028175
uc008jsj.1	ENSMUST00000028175
uc008jsk.1	ENSMUST00000146545
uc008jsm.1	ENSMUST00000028175
uc008jsl.1	ENSMUST00000146545
uc008jso.2	ENSMUST00000028178
uc008jsp.2	ENSMUST00000028178
uc008jst.1	ENSMUST00000090935
uc008jss.1	ENSMUST00000112601
uc008jsu.1	ENSMUST00000112601
uc008jsy.1	ENSMUST00000134708
uc008jsx.1	ENSMUST00000077687
uc008jth.1	ENSMUST00000137162
uc008jtn.1	ENSMUST00000028368
uc008jtp.1	ENSMUST00000144823
uc008jtq.1	ENSMUST00000140475
uc008jto.2	ENSMUST00000028368
uc012bvs.1	ENSMUST00000102751
uc008jtr.1	ENSMUST00000112550
uc012bvt.1	ENSMUST00000112550
uc008jts.1	ENSMUST00000112550
uc008jtt.1	ENSMUST00000112550
uc008jtu.1	ENSMUST00000112550
uc008jtv.1	ENSMUST00000112550
uc008jtw.1	ENSMUST00000151756
uc008jub.1	ENSMUST00000028356
uc008juc.1	ENSMUST00000074606
uc008jue.1	ENSMUST00000028362
uc008jud.1	ENSMUST00000028362
uc008jug.1	ENSMUST00000067708
uc008juh.1	ENSMUST00000128208
uc008jui.1	ENSMUST00000150373
uc008juj.2	ENSMUST00000059888
uc008jun.2	ENSMUST00000133887
uc008juo.1	ENSMUST00000151035
uc008jul.2	ENSMUST00000059888
uc008jum.2	ENSMUST00000112517
uc008jup.1	ENSMUST00000028347
uc008juq.2	ENSMUST00000164147
uc008jur.2	ENSMUST00000164147
uc008jus.2	ENSMUST00000164147
uc008juv.1	ENSMUST00000112509
uc008jut.2	ENSMUST00000164147
uc008juu.2	ENSMUST00000112510
uc008jvg.2	ENSMUST00000047812
uc008jvh.2	ENSMUST00000047812
uc008jvi.2	ENSMUST00000047812
uc008jvj.1	ENSMUST00000102733
uc008jvl.1	ENSMUST00000172676
uc008jvk.1	ENSMUST00000102732
uc008jvm.2	ENSMUST00000028259
uc012bvy.1	ENSMUST00000112459
uc008jvn.2	ENSMUST00000028259
uc008jvo.2	ENSMUST00000028259
uc008jvq.1	ENSMUST00000075052
uc008jvr.1	ENSMUST00000112454
uc008jvs.1	ENSMUST00000112454
uc008jvt.1	ENSMUST00000131799
uc008jvv.2	ENSMUST00000131615
uc008jvw.2	ENSMUST00000131615
uc012bvz.1	ENSMUST00000131615
uc008jvy.1	ENSMUST00000145603
uc008jvx.1	ENSMUST00000028252
uc008jwb.2	ENSMUST00000112429
uc008jwa.2	ENSMUST00000112429
uc008jwc.2	ENSMUST00000112429
uc008jvz.2	ENSMUST00000112429
uc008jwe.1	ENSMUST00000072921
uc008jwd.2	ENSMUST00000112431
uc008jwf.1	ENSMUST00000112431
uc008jwg.1	ENSMUST00000136537
uc008jwh.1	ENSMUST00000124769
uc008jwj.1	ENSMUST00000112420
uc008jwl.1	ENSMUST00000100069
uc012bwb.1	ENSMUST00000100069
uc008jwm.1	ENSMUST00000155838
uc012bwc.1	ENSMUST00000100069
uc012bwa.1	ENSMUST00000066432
uc008jwu.2	ENSMUST00000028378
uc008jww.1	ENSMUST00000125446
uc008jwx.1	ENSMUST00000169968
uc008jwy.1	ENSMUST00000131503
uc008jwv.1	ENSMUST00000102718
uc012bwg.1	ENSMUST00000102718
uc012bwh.1	ENSMUST00000112371
uc008jwz.1	ENSMUST00000112371
uc008jxa.1	ENSMUST00000129508
uc012bwj.1	ENSMUST00000112354
uc008jxe.2	ENSMUST00000164384
uc012bwi.1	ENSMUST00000169900
uc008jxd.1	ENSMUST00000112358
uc008jxg.1	ENSMUST00000042792
uc008jxf.2	ENSMUST00000042792
uc008jxh.1	ENSMUST00000147939
uc008jxn.1	ENSMUST00000126663
uc008jxo.1	ENSMUST00000102715
uc008jxp.1	ENSMUST00000123781
uc008jxw.2	ENSMUST00000005365
uc008jxu.2	ENSMUST00000112320
uc008jxv.2	ENSMUST00000005365
uc008jxx.2	ENSMUST00000126638
uc008jya.1	ENSMUST00000102710
uc012bwo.1	ENSMUST00000102710
uc008jyc.1	ENSMUST00000080953
uc008jyd.1	ENSMUST00000100051
uc008jye.1	ENSMUST00000080953
uc012bwq.1	ENSMUST00000073152
uc008jyh.1	ENSMUST00000073152
uc008jyi.1	ENSMUST00000140776
uc008jyj.1	ENSMUST00000129260
uc008jyo.1	ENSMUST00000094942
uc012bwr.1	ENSMUST00000094942
uc008jyv.2	ENSMUST00000060447
uc012bwu.1	ENSMUST00000060447
uc008jyw.1	ENSMUST00000135487
uc008jzt.1	ENSMUST00000038584
uc008jzu.1	ENSMUST00000135128
uc008jzw.2	ENSMUST00000112186
uc008jzx.2	ENSMUST00000064905
uc012bwx.1	ENSMUST00000148876
uc008jzy.2	ENSMUST00000064905
uc012bwy.1	ENSMUST00000064905
uc008jzz.2	ENSMUST00000090849
uc008kaa.2	ENSMUST00000124208
uc008kam.1	ENSMUST00000151937
uc008kan.1	ENSMUST00000151937
uc008kat.1	ENSMUST00000140271
uc008kaw.2	ENSMUST00000137251
uc008kax.2	ENSMUST00000024159
uc008kaz.1	ENSMUST00000164635
uc008kbr.1	ENSMUST00000128165
uc012bxf.1	ENSMUST00000132792
uc008kby.1	ENSMUST00000136807
uc008kbz.1	ENSMUST00000148327
uc008kcd.1	ENSMUST00000129565
uc008kca.1	ENSMUST00000133615
uc008kcb.1	ENSMUST00000102689
uc008kcc.1	ENSMUST00000102689
uc008kcg.1	ENSMUST00000028517
uc008kch.1	ENSMUST00000100015
uc008kci.1	ENSMUST00000136684
uc008kck.2	ENSMUST00000058615
uc012bxg.1	ENSMUST00000058615
uc008kcq.1	ENSMUST00000048504
uc008kco.2	ENSMUST00000076463
uc012bxh.1	ENSMUST00000076463
uc008kcp.1	ENSMUST00000048504
uc012bxi.1	ENSMUST00000048504
uc008kcs.1	ENSMUST00000134595
uc008kcu.1	ENSMUST00000094681
uc008kcv.1	ENSMUST00000094681
uc008kcw.1	ENSMUST00000094681
uc008kcy.1	ENSMUST00000028515
uc009vcb.2	ENSMUST00000112024
uc008kcz.2	ENSMUST00000112024
uc009vcc.2	ENSMUST00000102677
uc008kda.2	ENSMUST00000102677
uc009vcd.2	ENSMUST00000166199
uc008kdb.2	ENSMUST00000112024
uc008kdc.1	ENSMUST00000112016
uc008kdd.1	ENSMUST00000156455
uc008kde.1	ENSMUST00000100009
uc008kdf.1	ENSMUST00000112007
uc008kdg.1	ENSMUST00000112007
uc008kdh.1	ENSMUST00000112016
uc008kdi.1	ENSMUST00000112016
uc008kdj.1	ENSMUST00000143714
uc008kdk.1	ENSMUST00000143714
uc008kdl.1	ENSMUST00000141050
uc008kdm.1	ENSMUST00000018914
uc008kdn.1	ENSMUST00000151443
uc008kdo.2	ENSMUST00000127168
uc008kdr.2	ENSMUST00000111993
uc008kdq.2	ENSMUST00000111993
uc012bxj.1	ENSMUST00000111993
uc012bxk.1	ENSMUST00000154706
uc008kds.2	ENSMUST00000154706
uc008kdt.1	ENSMUST00000173623
uc008kec.1	ENSMUST00000156342
uc008ked.2	ENSMUST00000139005
uc008kek.1	ENSMUST00000142828
uc008keq.1	ENSMUST00000102672
uc008ker.1	ENSMUST00000152371
uc008keu.1	ENSMUST00000099996
uc008kew.2	ENSMUST00000099994
uc012bxo.1	ENSMUST00000144892
uc008kex.1	ENSMUST00000099992
uc008key.1	ENSMUST00000028430
uc008kff.1	ENSMUST00000002808
uc008kfh.2	ENSMUST00000002809
uc008kfi.2	ENSMUST00000147355
uc008kfm.1	ENSMUST00000011934
uc012bxq.1	ENSMUST00000134720
uc008kfp.1	ENSMUST00000070199
uc008kfq.1	ENSMUST00000070199
uc008kfr.1	ENSMUST00000123448
uc008kfn.1	ENSMUST00000111882
uc008kfo.1	ENSMUST00000111865
uc008kfs.1	ENSMUST00000123804
uc008kft.1	ENSMUST00000147048
uc012bxr.1	ENSMUST00000049544
uc012bxs.1	ENSMUST00000049544
uc008kfv.2	ENSMUST00000028406
uc008kfw.2	ENSMUST00000131660
uc008kfx.2	ENSMUST00000044107
uc012bxt.1	ENSMUST00000102660
uc008kfy.2	ENSMUST00000111830
uc012bxu.1	ENSMUST00000171063
uc012bxv.1	ENSMUST00000151388
uc008kfz.2	ENSMUST00000111831
uc008kgf.1	ENSMUST00000139842
uc012bxw.1	ENSMUST00000065889
uc008kgg.1	ENSMUST00000144727
uc008kgh.1	ENSMUST00000144727
uc008kgc.2	ENSMUST00000065889
uc008kgd.2	ENSMUST00000065889
uc008kge.2	ENSMUST00000065889
uc008kgi.2	ENSMUST00000111818
uc008kgj.2	ENSMUST00000127351
uc008kgs.1	ENSMUST00000099974
uc012bxx.1	ENSMUST00000099974
uc008kgt.1	ENSMUST00000041099
uc008khe.1	ENSMUST00000102651
uc008khf.1	ENSMUST00000102652
uc012bya.1	ENSMUST00000090756
uc008khg.1	ENSMUST00000134739
uc012bxz.1	ENSMUST00000102655
uc008khd.2	ENSMUST00000102655
uc008khl.1	ENSMUST00000028389
uc008khm.1	ENSMUST00000028386
uc008khn.1	ENSMUST00000111760
uc012byb.1	ENSMUST00000028386
uc008khw.1	ENSMUST00000128608
uc008kif.1	ENSMUST00000038223
uc008kig.1	ENSMUST00000152829
uc008kii.2	ENSMUST00000074262
uc008kim.1	ENSMUST00000111711
uc008kij.1	ENSMUST00000028487
uc008kik.2	ENSMUST00000111714
uc008kil.1	ENSMUST00000090732
uc008kin.1	ENSMUST00000126679
uc008kiu.1	ENSMUST00000036811
uc008kio.1	ENSMUST00000036811
uc008kip.1	ENSMUST00000111694
uc008kiq.1	ENSMUST00000111694
uc008kir.1	ENSMUST00000111697
uc008kis.1	ENSMUST00000111670
uc008kit.1	ENSMUST00000111697
uc008kiv.1	ENSMUST00000102647
uc008kiw.1	ENSMUST00000117299
uc008kix.1	ENSMUST00000111665
uc008kiz.2	ENSMUST00000035840
uc008kja.1	ENSMUST00000028475
uc008kjb.1	ENSMUST00000028475
uc012bym.1	ENSMUST00000083550
uc008kjd.2	ENSMUST00000023994
uc008kje.2	ENSMUST00000023994
uc008kjg.1	ENSMUST00000028471
uc008kjm.1	ENSMUST00000054514
uc008kjs.1	ENSMUST00000127839
uc008kjr.1	ENSMUST00000028465
uc008kjz.1	ENSMUST00000135659
uc012byq.1	ENSMUST00000099930
uc008kkc.1	ENSMUST00000111601
uc008kkd.1	ENSMUST00000099929
uc008kke.1	ENSMUST00000099928
uc008kkf.1	ENSMUST00000099927
uc008kkg.1	ENSMUST00000099926
uc008kkh.1	ENSMUST00000099925
uc008kki.1	ENSMUST00000099924
uc008kkj.1	ENSMUST00000099923
uc008kkm.1	ENSMUST00000099921
uc008kkn.1	ENSMUST00000099920
uc008kko.2	ENSMUST00000099918
uc008kkp.1	ENSMUST00000099919
uc008kkt.1	ENSMUST00000099916
uc008kkx.1	ENSMUST00000099915
uc008kkz.1	ENSMUST00000102634
uc008kld.1	ENSMUST00000099912
uc008kln.2	ENSMUST00000099911
uc008klp.1	ENSMUST00000099910
uc008klq.1	ENSMUST00000099909
uc008klr.2	ENSMUST00000099908
uc008kls.1	ENSMUST00000099907
uc008klt.1	ENSMUST00000099906
uc008klu.1	ENSMUST00000099905
uc008klv.1	ENSMUST00000099904
uc008klw.1	ENSMUST00000099902
uc008klx.1	ENSMUST00000099901
uc008kly.1	ENSMUST00000099900
uc008klz.1	ENSMUST00000099899
uc008kma.1	ENSMUST00000099898
uc012bys.1	ENSMUST00000099897
uc008kmc.1	ENSMUST00000099895
uc008kmd.1	ENSMUST00000099894
uc008kme.2	ENSMUST00000099893
uc008kmf.1	ENSMUST00000099892
uc008kmg.1	ENSMUST00000102631
uc008kmh.1	ENSMUST00000099889
uc008kmi.1	ENSMUST00000105213
uc008kmj.2	ENSMUST00000099886
uc008kmk.1	ENSMUST00000099885
uc008kml.1	ENSMUST00000099883
uc012byt.1	ENSMUST00000119152
uc008kmn.1	ENSMUST00000099882
uc008kmo.1	ENSMUST00000111580
uc008kmp.1	ENSMUST00000111579
uc008kmq.1	ENSMUST00000090719
uc008kmr.1	ENSMUST00000171316
uc008kms.1	ENSMUST00000099879
uc008kmt.1	ENSMUST00000099878
uc008kmu.1	ENSMUST00000099877
uc008kmv.1	ENSMUST00000099876
uc008kmw.1	ENSMUST00000099875
uc008kmy.1	ENSMUST00000105212
uc008kna.1	ENSMUST00000099874
uc008knb.2	ENSMUST00000111576
uc008knc.1	ENSMUST00000099872
uc008knd.1	ENSMUST00000099871
uc008kne.1	ENSMUST00000094913
uc008knf.1	ENSMUST00000099870
uc008knh.1	ENSMUST00000099869
uc008kni.1	ENSMUST00000099868
uc008knj.1	ENSMUST00000099867
uc008knk.2	ENSMUST00000099865
uc008knl.1	ENSMUST00000099863
uc008knm.1	ENSMUST00000099862
uc008knn.1	ENSMUST00000099861
uc008kno.2	ENSMUST00000099860
uc008koa.1	ENSMUST00000026957
uc008kod.1	ENSMUST00000102624
uc008koh.1	ENSMUST00000090711
uc008koi.1	ENSMUST00000099855
uc008koj.2	ENSMUST00000099857
uc008kok.1	ENSMUST00000099853
uc008kol.2	ENSMUST00000099852
uc008kom.1	ENSMUST00000099850
uc008kon.1	ENSMUST00000099848
uc008kop.1	ENSMUST00000099846
uc008kox.1	ENSMUST00000099844
uc008koy.1	ENSMUST00000099843
uc008koz.1	ENSMUST00000099842
uc008kpa.2	ENSMUST00000171787
uc008kpb.1	ENSMUST00000099840
uc008kpd.1	ENSMUST00000099839
uc008kpf.1	ENSMUST00000099838
uc008kpg.1	ENSMUST00000099837
uc008kph.2	ENSMUST00000099835
uc008kpi.2	ENSMUST00000099834
uc008kpj.1	ENSMUST00000117860
uc008kpk.1	ENSMUST00000099833
uc008kpl.2	ENSMUST00000099832
uc008kpn.1	ENSMUST00000099831
uc008kpo.1	ENSMUST00000099830
uc008kpr.1	ENSMUST00000099825
uc008kps.2	ENSMUST00000099824
uc008kpt.1	ENSMUST00000099823
uc008kpu.2	ENSMUST00000102619
uc008kqb.1	ENSMUST00000099818
uc008kqc.1	ENSMUST00000104892
uc008kqd.1	ENSMUST00000099815
uc008kqe.1	ENSMUST00000099814
uc008kqf.1	ENSMUST00000099813
uc008kqg.1	ENSMUST00000099811
uc008kqm.1	ENSMUST00000099810
uc008kqn.1	ENSMUST00000099809
uc008kqo.1	ENSMUST00000099808
uc008kqq.2	ENSMUST00000168169
uc008kqr.1	ENSMUST00000099804
uc008kqs.2	ENSMUST00000099802
uc008kqt.1	ENSMUST00000099800
uc008kqu.2	ENSMUST00000099799
uc008kqv.1	ENSMUST00000099798
uc008kqw.1	ENSMUST00000099797
uc008kqx.2	ENSMUST00000099796
uc008kqy.1	ENSMUST00000099795
uc008kqz.1	ENSMUST00000099794
uc008kra.1	ENSMUST00000111554
uc008krb.2	ENSMUST00000099791
uc008krc.1	ENSMUST00000099790
uc008krd.1	ENSMUST00000099789
uc008kre.1	ENSMUST00000099788
uc008krf.1	ENSMUST00000099787
uc008krg.1	ENSMUST00000099786
uc008krh.1	ENSMUST00000099785
uc008kri.1	ENSMUST00000099784
uc008krj.1	ENSMUST00000099783
uc008krk.1	ENSMUST00000099781
uc008krl.1	ENSMUST00000099780
uc008krm.2	ENSMUST00000099779
uc008krn.1	ENSMUST00000099778
uc008kro.2	ENSMUST00000099777
uc008krp.1	ENSMUST00000099775
uc008krq.2	ENSMUST00000099773
uc008krr.2	ENSMUST00000099772
uc008krs.2	ENSMUST00000111532
uc008krt.2	ENSMUST00000099770
uc008kru.1	ENSMUST00000099769
uc008krv.1	ENSMUST00000099768
uc008krw.1	ENSMUST00000099767
uc008krx.1	ENSMUST00000099766
uc012byu.1	ENSMUST00000099765
uc008kry.1	ENSMUST00000099764
uc008ksa.1	ENSMUST00000099763
uc008ksb.1	ENSMUST00000099762
uc008kse.1	ENSMUST00000090695
uc008ksj.1	ENSMUST00000099758
uc008ksl.1	ENSMUST00000099757
uc008ksm.1	ENSMUST00000099756
uc008ksn.1	ENSMUST00000099755
uc008kso.2	ENSMUST00000099754
uc012byv.1	ENSMUST00000111504
uc012byw.1	ENSMUST00000111504
uc008ksp.1	ENSMUST00000099752
uc008ksq.1	ENSMUST00000099751
uc008ksr.1	ENSMUST00000099750
uc008kss.1	ENSMUST00000117141
uc008ksu.2	ENSMUST00000111495
uc008ksv.2	ENSMUST00000026352
uc008ktr.1	ENSMUST00000005647
uc008ktu.1	ENSMUST00000077874
uc008ktv.1	ENSMUST00000111461
uc008ktw.1	ENSMUST00000111461
uc008kue.1	ENSMUST00000146633
uc008kug.1	ENSMUST00000073575
uc008kuh.1	ENSMUST00000073575
uc008kui.1	ENSMUST00000079976
uc008kum.1	ENSMUST00000111373
uc008kun.1	ENSMUST00000111370
uc008kuq.1	ENSMUST00000075269
uc008kus.2	ENSMUST00000066473
uc008kuu.2	ENSMUST00000099723
uc008kut.2	ENSMUST00000099723
uc012bzh.1	ENSMUST00000111367
uc008kva.2	ENSMUST00000130395
uc008kuv.2	ENSMUST00000077941
uc012bzd.1	ENSMUST00000075269
uc012bze.1	ENSMUST00000075269
uc012bzf.1	ENSMUST00000075269
uc008kuw.2	ENSMUST00000111381
uc008kux.2	ENSMUST00000111371
uc008kuy.2	ENSMUST00000111372
uc008kuz.2	ENSMUST00000075269
uc012bzg.1	ENSMUST00000075269
uc008kvb.2	ENSMUST00000135715
uc008kvc.2	ENSMUST00000111356
uc008kvd.2	ENSMUST00000002177
uc008kve.2	ENSMUST00000002177
uc008kvg.2	ENSMUST00000152277
uc008kvh.2	ENSMUST00000111352
uc008kvi.2	ENSMUST00000111352
uc008kvj.2	ENSMUST00000135927
uc008kvl.1	ENSMUST00000172212
uc008kvs.1	ENSMUST00000064652
uc008kvt.1	ENSMUST00000102594
uc008kvu.1	ENSMUST00000102594
uc008kwg.1	ENSMUST00000028681
uc008kwh.1	ENSMUST00000111333
uc012bzj.1	ENSMUST00000111333
uc012bzk.1	ENSMUST00000111333
uc008kwn.1	ENSMUST00000076803
uc008kww.1	ENSMUST00000111309
uc008kwx.1	ENSMUST00000111309
uc008kwy.1	ENSMUST00000069423
uc008kwz.1	ENSMUST00000028672
uc012bzm.1	ENSMUST00000028672
uc008kxa.2	ENSMUST00000128152
uc008kxe.1	ENSMUST00000111303
uc008kxb.2	ENSMUST00000111303
uc008kxc.2	ENSMUST00000028667
uc008kxd.2	ENSMUST00000142231
uc008kxf.1	ENSMUST00000028663
uc008kxm.2	ENSMUST00000068586
uc008kxo.2	ENSMUST00000068586
uc008kxp.2	ENSMUST00000068586
uc012bzo.1	ENSMUST00000148352
uc008kxn.2	ENSMUST00000068586
uc008kxq.2	ENSMUST00000146311
uc008kxr.1	ENSMUST00000146311
uc008kxv.2	ENSMUST00000111279
uc008kxw.2	ENSMUST00000168929
uc008kxx.2	ENSMUST00000050312
uc008kxy.2	ENSMUST00000090559
uc008kxz.2	ENSMUST00000111278
uc008kya.2	ENSMUST00000125488
uc008kyb.1	ENSMUST00000067631
uc008kyc.1	ENSMUST00000125276
uc008lfo.1	ENSMUST00000130441
uc012bzp.1	ENSMUST00000111274
uc012bzs.1	ENSMUST00000024228
uc012bzr.1	ENSMUST00000111265
uc008lfv.2	ENSMUST00000154951
